id_unidade,cod_equipamento,nome_unidade,num_unidade,data_entrada_teste,data_entrada_operacao,data_desativacao,potencia_efetiva,combustivel,id_usina
1515,ROUHSN0UG50,UG 69P5 MW SANTO ANTONIO            50 RO,50.0,2016-10-14,2017-01-03,,69.59,HIDRÁULICA,1911
1516,ROUHSN0UG42,UG 73P2 MW SANTO ANTONIO            42 RO,42.0,2016-02-05,2016-05-19,,73.29,HIDRÁULICA,1911
1517,ROUHSN0UG44,UG 73P2 MW SANTO ANTONIO            44 RO,44.0,2016-05-03,2016-06-29,,73.29,HIDRÁULICA,1911
1518,ROUHSN0UG43,UG 73P2 MW SANTO ANTONIO            43 RO,43.0,2016-05-03,2016-06-18,,73.29,HIDRÁULICA,1911
1519,ROUHSN0UG49,UG 69P5 MW SANTO ANTONIO            49 RO,49.0,2016-09-01,2017-01-03,,69.59,HIDRÁULICA,1911
1520,ROUHSN0UG48,UG 69P5 MW SANTO ANTONIO            48 RO,48.0,2016-08-11,2017-01-03,,69.59,HIDRÁULICA,1911
1521,ROUHSN0UG45,UG 69P5 MW SANTO ANTONIO            45 RO,45.0,2016-06-04,2017-01-03,,69.59,HIDRÁULICA,1911
1522,ROTN2-0UGST,UG  121 MW TERMONORTE II            ST RO,,1990-12-31,1990-12-31,,121.0,RESÍDUO CICLO COMBINADO,229
1523,ROTN2-0UG1,UG   76 MW TERMONORTE II             1 RO,1.0,1990-12-31,1990-12-31,,76.0,ÓLEO DIESEL,229
1524,ROTN2-0UG2,UG   76 MW TERMONORTE II             2 RO,2.0,1990-12-31,1990-12-31,,76.0,ÓLEO DIESEL,229
1525,ROTN2-0UG3,UG   76 MW TERMONORTE II             3 RO,3.0,1990-12-31,1990-12-31,,76.0,ÓLEO DIESEL,229
1526,ROTNE10UG3,UG   16 MW TERMONORTE 1              3 RO,3.0,1990-12-31,1990-12-31,2013-01-30,16.0,ÓLEO DIESEL,230
1527,ROTNE10UG4,UG   16 MW TERMONORTE 1              4 RO,4.0,1990-12-31,1990-12-31,2013-01-30,16.0,ÓLEO DIESEL,230
1528,ROTNE10UG1,UG   16 MW TERMONORTE 1              1 RO,1.0,1990-12-31,1990-12-31,2013-01-30,16.0,ÓLEO DIESEL,230
1529,ROTNE10UG2,UG   16 MW TERMONORTE 1              2 RO,2.0,1990-12-31,1990-12-31,2013-01-30,16.0,ÓLEO DIESEL,230
1530,SPAGV-0UG1,UG  232 MW AGUA VERMELHA             1 SP,1.0,1978-03-01,1978-03-01,,232.7,HIDRÁULICA,232
1531,SPAGV-0UG2,UG  232 MW AGUA VERMELHA             2 SP,2.0,1978-04-01,1978-04-01,,232.7,HIDRÁULICA,232
1532,SPAGV-0UG3,UG  232 MW AGUA VERMELHA             3 SP,3.0,1979-01-01,1979-01-01,,232.7,HIDRÁULICA,232
1533,SPAGV-0UG4,UG  232 MW AGUA VERMELHA             4 SP,4.0,1979-02-01,1979-02-01,,232.7,HIDRÁULICA,232
1534,SPAGV-0UG5,UG  232 MW AGUA VERMELHA             5 SP,5.0,1979-03-01,1979-03-01,,232.7,HIDRÁULICA,232
1535,SPAGV-0UG6,UG  232 MW AGUA VERMELHA             6 SP,6.0,1979-04-01,1979-04-01,,232.7,HIDRÁULICA,232
1536,SPBAR-0UG1,UG 47P7 MW BARIRI                    1 SP,1.0,1969-04-01,1969-04-01,,47.7,HIDRÁULICA,233
1537,SPBAR-0UG2,UG 47P7 MW BARIRI                    2 SP,2.0,1967-02-01,1967-02-01,,47.7,HIDRÁULICA,233
1538,SPBAR-0UG3,UG 47P7 MW BARIRI                    3 SP,3.0,1967-01-01,1967-01-01,,47.7,HIDRÁULICA,233
1539,SPBAB-0UG1,UG 35P1 MW UH BARRA BONITA           1 SP,1.0,1963-02-01,1963-02-01,,35.19,HIDRÁULICA,234
1540,SPBAB-0UG2,UG 35P1 MW UH BARRA BONITA           2 SP,2.0,1963-03-01,1963-03-01,,35.19,HIDRÁULICA,234
1541,SPBAB-0UG3,UG 35P1 MW UH BARRA BONITA           3 SP,3.0,1967-02-01,1967-02-01,,35.19,HIDRÁULICA,234
1542,SPBAB-0UG4,UG 35P1 MW UH BARRA BONITA           4 SP,4.0,1967-01-01,1967-01-01,,35.19,HIDRÁULICA,234
1543,SPCAC-0UG1,UG 41P2 MW CACONDE                   1 SP,1.0,1952-04-01,1952-04-01,,41.2,HIDRÁULICA,235
1544,SPCAC-0UG2,UG 39P2 MW CACONDE                   2 SP,2.0,1952-04-01,1952-04-01,,39.2,HIDRÁULICA,235
1545,SPCNO10UG1,UG 27P5 MW CANOAS I                  1 SP,1.0,1999-05-09,1999-05-09,,27.5,HIDRÁULICA,236
1546,SPCNO10UG2,UG 27P5 MW CANOAS I                  2 SP,2.0,1999-05-28,1999-05-28,,27.5,HIDRÁULICA,236
1547,SPCNO10UG3,UG 27P5 MW CANOAS I                  3 SP,3.0,1999-07-11,1999-07-11,,27.5,HIDRÁULICA,236
1548,SPCNO20UG1,UG   24 MW CANOAS II                 1 SP,1.0,1999-07-13,1999-07-13,,24.0,HIDRÁULICA,237
1549,SPCNO20UG2,UG   24 MW CANOAS II                 2 SP,2.0,1999-06-02,1999-06-02,,24.0,HIDRÁULICA,237
1550,SPCNO20UG3,UG   24 MW CANOAS II                 3 SP,3.0,1999-05-15,1999-05-15,,24.0,HIDRÁULICA,237
1551,SPCPV-0UG3,UG  163 MW CAPIVARA                  3 SP,3.0,1977-03-01,1978-05-18,,163.0,HIDRÁULICA,238
1552,SPCPV-0UG4,UG  160 MW CAPIVARA                  4 SP,4.0,1978-02-01,1979-03-10,,160.0,HIDRÁULICA,238
1553,SPCPV-0UG1,UG  160 MW CAPIVARA                  1 SP,1.0,1977-02-01,1977-03-10,,160.0,HIDRÁULICA,238
1554,SPCPV-0UG2,UG  160 MW CAPIVARA                  2 SP,2.0,1977-02-01,1977-08-31,,160.0,HIDRÁULICA,238
1555,SPCHV-0UG1,UG  103 MW CHAVANTES                 1 SP,1.0,1970-02-06,1970-02-06,,103.5,HIDRÁULICA,239
1556,SPCHV-0UG2,UG  103 MW CHAVANTES                 2 SP,2.0,1970-02-06,1970-02-06,,103.5,HIDRÁULICA,239
1557,SPCHV-0UG3,UG  103 MW CHAVANTES                 3 SP,3.0,1970-11-30,1970-11-30,,103.5,HIDRÁULICA,239
1558,SPCHV-0UG4,UG  103 MW CHAVANTES                 4 SP,4.0,1970-12-19,1970-12-19,,103.5,HIDRÁULICA,239
1559,SPEUC-0UG4,UG 27P2 MW E.CUNHA                   4 SP,4.0,1980-01-01,1980-01-01,,27.2,HIDRÁULICA,240
1560,SPEUC-0UG1,UG 27P2 MW E.CUNHA                   1 SP,1.0,1980-01-01,1980-01-01,,27.2,HIDRÁULICA,240
1561,SPEUC-0UG2,UG 27P2 MW E.CUNHA                   2 SP,2.0,1980-01-01,1980-01-01,,27.2,HIDRÁULICA,240
1562,SPEUC-0UG3,UG 27P2 MW E.CUNHA                   3 SP,3.0,1980-01-01,1980-01-01,,27.2,HIDRÁULICA,240
1563,SPHBE-0UG1,UG   40 MW H.BORDEN EXT              1 SP,1.0,1926-04-01,1926-04-01,,40.0,HIDRÁULICA,241
1564,SPHBE-0UG2,UG   35 MW H.BORDEN EXT              2 SP,2.0,1927-02-01,1927-02-01,,35.0,HIDRÁULICA,241
1565,SPHBE-0UG3,UG   65 MW H.BORDEN EXT              3 SP,3.0,1936-01-01,1936-01-01,,65.0,HIDRÁULICA,241
1566,SPHBE-0UG4,UG   68 MW H.BORDEN EXT              4 SP,4.0,1947-02-01,1947-02-01,,68.0,HIDRÁULICA,241
1567,SPHBE-0UG5,UG   65 MW H.BORDEN EXT              5 SP,5.0,1938-03-01,1938-03-01,,65.0,HIDRÁULICA,241
1568,SPHBE-0UG6,UG   66 MW H.BORDEN EXT              6 SP,6.0,1948-01-02,1948-01-02,,66.0,HIDRÁULICA,241
1569,SPHBE-0UG7,UG   65 MW H.BORDEN EXT              7 SP,7.0,1938-04-01,1938-04-01,,65.0,HIDRÁULICA,241
1570,SPIBI-0UG3,UG 43P8 MW IBITINGA                  3 SP,3.0,1969-02-01,1969-02-01,,43.83,HIDRÁULICA,243
1571,SPIBI-0UG1,UG 43P8 MW IBITINGA                  1 SP,1.0,1969-02-01,1969-02-01,,43.83,HIDRÁULICA,243
1572,SPIBI-0UG2,UG 43P8 MW IBITINGA                  2 SP,2.0,1969-02-01,1969-02-01,,43.83,HIDRÁULICA,243
1573,SPILS-0UG7,UG  170 MW ILHA SOLTEIRA             7 SP,7.0,1975-04-01,1975-04-01,,170.0,HIDRÁULICA,244
1574,SPILS-0UG8,UG  170 MW ILHA SOLTEIRA             8 SP,8.0,1975-01-01,1975-01-01,,170.0,HIDRÁULICA,244
1575,SPILS-0UG9,UG  170 MW ILHA SOLTEIRA             9 SP,9.0,1975-01-01,1975-01-01,,170.0,HIDRÁULICA,244
1576,SPILS-0UG11,UG  174 MW ILHA SOLTEIRA            11 SP,11.0,1975-03-01,1975-03-01,,174.0,HIDRÁULICA,244
1577,SPILS-0UG16,UG  174 MW ILHA SOLTEIRA            16 SP,16.0,1977-01-01,1977-01-01,,174.0,HIDRÁULICA,244
1578,SPILS-0UG17,UG  170 MW ILHA SOLTEIRA            17 SP,17.0,1975-02-01,1975-02-01,,170.0,HIDRÁULICA,244
1579,SPILS-0UG18,UG  170 MW ILHA SOLTEIRA            18 SP,18.0,1978-03-01,1978-03-01,,170.0,HIDRÁULICA,244
1580,SPILS-0UG1,UG  176 MW ILHA SOLTEIRA             1 SP,1.0,1973-03-01,1973-03-01,,176.0,HIDRÁULICA,244
1581,SPILS-0UG10,UG  170 MW ILHA SOLTEIRA            10 SP,10.0,1975-02-01,1975-02-01,,170.0,HIDRÁULICA,244
1582,SPILS-0UG12,UG  170 MW ILHA SOLTEIRA            12 SP,12.0,1975-04-01,1975-04-01,,170.0,HIDRÁULICA,244
1583,SPILS-0UG13,UG  174 MW ILHA SOLTEIRA            13 SP,13.0,1976-01-01,1976-01-01,,174.0,HIDRÁULICA,244
1584,SPILS-0UG14,UG  170 MW ILHA SOLTEIRA            14 SP,14.0,1975-04-01,1975-04-01,,170.0,HIDRÁULICA,244
1585,SPILS-0UG15,UG  170 MW ILHA SOLTEIRA            15 SP,15.0,1977-02-01,1977-02-01,,170.0,HIDRÁULICA,244
1586,SPILS-0UG19,UG  174 MW ILHA SOLTEIRA            19 SP,19.0,1978-04-01,1978-04-01,,174.0,HIDRÁULICA,244
1587,SPILS-0UG2,UG  176 MW ILHA SOLTEIRA             2 SP,2.0,1973-03-01,1973-03-01,,176.0,HIDRÁULICA,244
1588,SPILS-0UG20,UG  174 MW ILHA SOLTEIRA            20 SP,20.0,1978-04-01,1978-04-01,,174.0,HIDRÁULICA,244
1589,SPILS-0UG3,UG  176 MW ILHA SOLTEIRA             3 SP,3.0,1973-04-01,1973-04-01,,176.0,HIDRÁULICA,244
1590,SPILS-0UG4,UG  176 MW ILHA SOLTEIRA             4 SP,4.0,1973-04-01,1973-04-01,,176.0,HIDRÁULICA,244
1591,SPILS-0UG5,UG  170 MW ILHA SOLTEIRA             5 SP,5.0,1974-04-01,1974-04-01,,170.0,HIDRÁULICA,244
1592,SPILS-0UG6,UG  170 MW ILHA SOLTEIRA             6 SP,6.0,1974-04-01,1974-04-01,,170.0,HIDRÁULICA,244
1593,SPJAG-0UG1,UG 13P8 MW JAGUARI                   1 SP,1.0,1973-01-04,1973-01-04,,13.8,HIDRÁULICA,245
1594,SPJAG-0UG2,UG 13P8 MW JAGUARI                   2 SP,2.0,1972-01-02,1972-01-02,,13.8,HIDRÁULICA,245
1595,SPJUP-0UG1,UG  110 MW JUPIA                     1 SP,1.0,1969-02-01,1969-02-01,,110.8,HIDRÁULICA,246
1596,SPJUP-0UG10,UG  110 MW JUPIA                    10 SP,10.0,1971-02-01,1971-02-01,,110.8,HIDRÁULICA,246
1597,SPJUP-0UG11,UG  110 MW JUPIA                    11 SP,11.0,1971-04-01,1971-04-01,,110.8,HIDRÁULICA,246
1598,SPJUP-0UG12,UG  110 MW JUPIA                    12 SP,12.0,1972-03-01,1972-03-01,,110.8,HIDRÁULICA,246
1599,SPJUP-0UG13,UG  110 MW JUPIA                    13 SP,13.0,1974-01-01,1974-01-01,,110.8,HIDRÁULICA,246
1600,SPJUP-0UG14,UG  110 MW JUPIA                    14 SP,14.0,1974-02-01,1974-02-01,,110.8,HIDRÁULICA,246
1601,SPJUP-0UG2,UG  110 MW JUPIA                     2 SP,2.0,1969-02-01,1969-02-01,,110.8,HIDRÁULICA,246
1602,SPJUP-0UG3,UG  110 MW JUPIA                     3 SP,3.0,1969-02-01,1969-02-01,,110.8,HIDRÁULICA,246
1603,SPJUP-0UG4,UG  110 MW JUPIA                     4 SP,4.0,1969-03-01,1969-03-01,,110.8,HIDRÁULICA,246
1604,SPJUP-0UG5,UG  110 MW JUPIA                     5 SP,5.0,1969-04-01,1969-04-01,,110.8,HIDRÁULICA,246
1605,SPJUP-0UG6,UG  110 MW JUPIA                     6 SP,6.0,1970-03-01,1970-03-01,,110.8,HIDRÁULICA,246
1606,SPJUP-0UG7,UG  110 MW JUPIA                     7 SP,7.0,1970-01-01,1970-01-01,,110.8,HIDRÁULICA,246
1607,SPJUP-0UG8,UG  110 MW JUPIA                     8 SP,8.0,1971-01-01,1971-01-01,,110.8,HIDRÁULICA,246
1608,SPJUP-0UG9,UG  110 MW JUPIA                     9 SP,9.0,1970-01-01,1970-01-01,,110.8,HIDRÁULICA,246
1609,SPJUR-0UG2,UG 50P4 MW JURUMIRIM                 2 SP,2.0,1962-04-01,1962-11-17,,50.478,HIDRÁULICA,247
1610,SPJUR-0UG1,UG 50P4 MW JURUMIRIM                 1 SP,1.0,1962-03-01,1962-09-21,,50.478,HIDRÁULICA,247
1611,SPLMO-0UG1,UG   16 MW LIMOEIRO                  1 SP,1.0,1980-01-01,1980-01-01,,16.0,HIDRÁULICA,248
1612,SPLMO-0UG2,UG   16 MW LIMOEIRO                  2 SP,2.0,1980-01-01,1980-01-01,,16.0,HIDRÁULICA,248
1613,SPUSLB0UG1,UG  175 MW L.C.BARRETO               1 SP,1.0,1969-01-01,1969-01-01,,175.0,HIDRÁULICA,249
1614,SPUSLB0UG2,UG  175 MW L.C.BARRETO               2 SP,2.0,1969-02-01,1969-02-01,,175.0,HIDRÁULICA,249
1615,SPUSLB0UG3,UG  175 MW L.C.BARRETO               3 SP,3.0,1969-03-01,1969-03-01,,175.0,HIDRÁULICA,249
1616,SPUSLB0UG4,UG  175 MW L.C.BARRETO               4 SP,4.0,1969-04-01,1969-04-01,,175.0,HIDRÁULICA,249
1617,SPUSLB0UG5,UG  175 MW L.C.BARRETO               5 SP,5.0,1972-02-01,1972-02-01,,175.0,HIDRÁULICA,249
1618,SPUSLB0UG6,UG  175 MW L.C.BARRETO               6 SP,6.0,1972-04-01,1972-04-01,,175.0,HIDRÁULICA,249
1619,SPNAV-0UG1,UG  115 MW N.AVANHANDAVA             1 SP,1.0,1982-04-01,1982-04-01,,115.8,HIDRÁULICA,250
1620,SPNAV-0UG2,UG  115 MW N.AVANHANDAVA             2 SP,2.0,1985-01-01,1985-01-01,,115.8,HIDRÁULICA,250
1621,SPNAV-0UG3,UG  115 MW N.AVANHANDAVA             3 SP,3.0,1984-04-01,1984-04-01,,115.8,HIDRÁULICA,250
1622,SPORI-0UG1,UG 14P6 MW OURINHOS                  1 SP,1.0,2005-09-14,2005-12-07,,14.667,HIDRÁULICA,251
1623,SPORI-0UG2,UG 14P6 MW OURINHOS                  2 SP,2.0,2005-09-27,2005-12-09,,14.667,HIDRÁULICA,251
1624,SPORI-0UG3,UG 14P6 MW OURINHOS                  3 SP,3.0,2005-09-24,2005-12-07,,14.667,HIDRÁULICA,251
1625,SPPAR-0UG1,UG 43P0 MW PARAIBUNA                 1 SP,1.0,1978-01-02,1978-01-02,,43.04,HIDRÁULICA,252
1626,SPPAR-0UG2,UG 43P9 MW PARAIBUNA                 2 SP,2.0,1978-01-02,1978-01-02,,43.98,HIDRÁULICA,252
1627,SPPJU-0UG1,UG   40 MW PIRAJU                    1 SP,1.0,2002-09-28,2002-10-08,,40.0,HIDRÁULICA,253
1628,SPPJU-0UG2,UG   40 MW PIRAJU                    2 SP,2.0,2002-09-01,2002-09-12,,40.0,HIDRÁULICA,253
1629,SPPPR-0UG1,UG  110 MW P. PRIMAVERA              1 SP,1.0,1999-01-23,1999-01-23,,110.0,HIDRÁULICA,254
1630,SPPPR-0UG10,UG  110 MW P. PRIMAVERA             10 SP,10.0,2001-07-10,2001-07-11,,110.0,HIDRÁULICA,254
1631,SPPPR-0UG11,UG  110 MW P. PRIMAVERA             11 SP,11.0,2001-10-09,2001-10-10,,110.0,HIDRÁULICA,254
1632,SPPPR-0UG12,UG  110 MW P. PRIMAVERA             12 SP,12.0,2002-01-28,2002-01-30,,110.0,HIDRÁULICA,254
1633,SPPPR-0UG13,UG  110 MW P. PRIMAVERA             13 SP,13.0,2002-10-25,2002-10-30,,110.0,HIDRÁULICA,254
1634,SPPPR-0UG14,UG  110 MW P. PRIMAVERA             14 SP,14.0,2003-10-01,2003-10-15,,110.0,HIDRÁULICA,254
1635,SPPPR-0UG2,UG  110 MW P. PRIMAVERA              2 SP,2.0,1999-03-21,1999-03-21,,110.0,HIDRÁULICA,254
1636,SPPPR-0UG3,UG  110 MW P. PRIMAVERA              3 SP,3.0,1999-03-29,1999-03-29,,110.0,HIDRÁULICA,254
1637,SPPPR-0UG4,UG  110 MW P. PRIMAVERA              4 SP,4.0,2000-01-29,2000-01-29,,110.0,HIDRÁULICA,254
1638,SPPPR-0UG5,UG  110 MW P. PRIMAVERA              5 SP,5.0,2000-04-19,2000-04-19,,110.0,HIDRÁULICA,254
1639,SPPPR-0UG6,UG  110 MW P. PRIMAVERA              6 SP,6.0,2000-07-14,2000-07-14,,110.0,HIDRÁULICA,254
1640,SPPPR-0UG7,UG  110 MW P. PRIMAVERA              7 SP,7.0,2000-09-26,2000-09-26,,110.0,HIDRÁULICA,254
1641,SPPPR-0UG8,UG  110 MW P. PRIMAVERA              8 SP,8.0,2000-12-22,2000-12-22,,110.0,HIDRÁULICA,254
1642,SPPPR-0UG9,UG  110 MW P. PRIMAVERA              9 SP,9.0,2001-04-08,2001-04-09,,110.0,HIDRÁULICA,254
1643,SPPRO-0UG1,UG   88 MW PROMISSAO                 1 SP,1.0,1975-03-01,1975-03-01,,88.0,HIDRÁULICA,255
1644,SPPRO-0UG2,UG   88 MW PROMISSAO                 2 SP,2.0,1975-04-01,1975-04-01,,88.0,HIDRÁULICA,255
1645,SPPRO-0UG3,UG   88 MW PROMISSAO                 3 SP,3.0,1977-02-01,1977-02-01,,88.0,HIDRÁULICA,255
1646,SPROS-0UG1,UG 88P5 MW ROSANA                    1 SP,1.0,1987-01-01,1987-06-11,,88.5,HIDRÁULICA,256
1647,SPROS-0UG2,UG 88P5 MW ROSANA                    2 SP,2.0,1994-03-17,1994-03-24,,88.5,HIDRÁULICA,256
1648,SPROS-0UG3,UG 88P5 MW ROSANA                    3 SP,3.0,1994-12-17,1994-12-17,,88.5,HIDRÁULICA,256
1649,SPROS-0UG4,UG 88P5 MW ROSANA                    4 SP,4.0,1994-12-21,1996-06-30,,88.5,HIDRÁULICA,256
1650,SPSAG-0UG1,UG 18P4 MW SALTO GRANDE SP           1 SP,1.0,1958-02-01,1958-05-31,,18.45,HIDRÁULICA,257
1651,SPSAG-0UG2,UG 18P4 MW SALTO GRANDE SP           2 SP,2.0,1959-02-09,1959-02-09,,18.45,HIDRÁULICA,257
1652,SPSAG-0UG3,UG 18P4 MW SALTO GRANDE SP           3 SP,3.0,1959-11-22,1959-11-22,,18.45,HIDRÁULICA,257
1653,SPSAG-0UG4,UG 18P4 MW SALTO GRANDE SP           4 SP,4.0,1960-04-10,1960-04-10,,18.45,HIDRÁULICA,257
1654,RJSBRA0UG1,UG 28P0 MW SANTA BRANCA              1 SP,1.0,1999-06-06,1999-06-06,,28.025,HIDRÁULICA,258
1655,RJSBRA0UG2,UG 28P0 MW SANTA BRANCA              2 SP,2.0,1999-08-18,1999-08-18,,28.025,HIDRÁULICA,258
1656,SPTAQ-0UG1,UG  105 MW TAQUARUCU                 1 SP,1.0,1992-04-01,1992-12-11,,105.0,HIDRÁULICA,259
1657,SPTAQ-0UG2,UG  105 MW TAQUARUCU                 2 SP,2.0,1994-05-06,1994-05-06,,105.0,HIDRÁULICA,259
1658,SPTAQ-0UG3,UG  105 MW TAQUARUCU                 3 SP,3.0,1994-10-15,1994-10-15,,105.0,HIDRÁULICA,259
1659,SPTAQ-0UG4,UG  105 MW TAQUARUCU                 4 SP,4.0,1996-06-07,1996-06-07,,105.0,HIDRÁULICA,259
1660,SPTAQ-0UG5,UG  105 MW TAQUARUCU                 5 SP,5.0,1996-06-07,1997-01-22,,105.0,HIDRÁULICA,259
1661,SPTRI-0UG1,UG  161 MW TRES IRMAOS               1 SP,1.0,1993-04-01,1993-04-01,,161.5,HIDRÁULICA,260
1662,SPTRI-0UG2,UG  161 MW TRES IRMAOS               2 SP,2.0,1993-04-01,1993-04-01,,161.5,HIDRÁULICA,260
1663,SPTRI-0UG3,UG  161 MW TRES IRMAOS               3 SP,3.0,1996-08-19,1996-08-19,,161.5,HIDRÁULICA,260
1664,SPTRI-0UG4,UG  161 MW TRES IRMAOS               4 SP,4.0,1998-11-21,1998-11-21,,161.5,HIDRÁULICA,260
1665,SPTRI-0UG5,UG  161 MW TRES IRMAOS               5 SP,5.0,1999-01-23,1999-01-23,,161.5,HIDRÁULICA,260
1666,SPCAR-0UG1,UG   18 MW US.CARIOBA                1 SP,1.0,1977-07-07,1977-07-07,2019-08-14,18.0,ÓLEO COMBUSTÍVEL,261
1667,SPCAR-0UG2,UG   18 MW US.CARIOBA                2 SP,2.0,1977-07-07,1977-07-07,2019-08-14,18.0,ÓLEO COMBUSTÍVEL,261
1668,SPEZR-0UG2,UG  166 MW UTE CUBATAO               2 SP,2.0,2009-09-22,2009-11-17,,166.128,GÁS,262
1669,SPCUB-0UG1,UG 49P8 MW UTE CUBATAO               1 SP,1.0,2009-12-02,2010-03-02,,49.872,GÁS,262
1670,SPNPI-0UG32,UG 93P4 MW NOV.PIRATININGA          32 SP,32.0,2002-07-22,2004-12-31,,93.494,GÁS,263
1671,SPNPI-0UG31,UG 93P5 MW NOV.PIRATININGA          31 SP,31.0,2002-04-23,2004-12-31,,93.516,GÁS,263
1672,SPNPI-0UG41,UG 94P0 MW NOV.PIRATININGA          41 SP,41.0,2003-05-26,2004-12-31,,94.007,GÁS,263
1673,SPNPI-0UG42,UG 93P7 MW NOV.PIRATININGA          42 SP,42.0,2003-07-04,2004-12-31,,93.769,GÁS,263
1674,SPPI--0UG1,UG  100 MW U.PIRATININGA             1 SP,1.0,1954-03-01,1954-03-01,,100.0,GÁS,264
1675,SPPI--0UG2,UG  100 MW U.PIRATININGA             2 SP,2.0,1960-01-01,1960-01-01,,100.0,GÁS,264
1676,SPPI--0UG3,UG 90P0 MW U.PIRATININGA             3 SP,3.0,1961-01-02,1961-01-02,,90.063,RESÍDUO CICLO COMBINADO,264
1677,SPPI--0UG4,UG   95 MW U.PIRATININGA             4 SP,4.0,1954-03-01,1954-03-01,,95.0,RESÍDUO CICLO COMBINADO,264
1678,TOLAJ-0UG1,UG  180 MW LAJEADO                   1 TO,1.0,2001-11-17,2001-12-01,,180.5,HIDRÁULICA,265
1679,TOLAJ-0UG2,UG  180 MW LAJEADO                   2 TO,2.0,2002-01-25,2002-03-01,,180.5,HIDRÁULICA,265
1680,TOLAJ-0UG3,UG  180 MW LAJEADO                   3 TO,3.0,2002-05-03,2002-05-09,,180.5,HIDRÁULICA,265
1681,TOLAJ-0UG4,UG  180 MW LAJEADO                   4 TO,4.0,2002-07-24,2002-07-30,,180.5,HIDRÁULICA,265
1682,TOLAJ-0UG5,UG  180 MW LAJEADO                   5 TO,5.0,2002-10-19,2002-11-07,,180.5,HIDRÁULICA,265
1683,TOUHPA0UG1,UG  166 MW PEIXE ANGICAL             1 TO,1.0,2006-04-23,2006-06-27,,166.25,HIDRÁULICA,266
1684,TOUHPA0UG2,UG  166 MW PEIXE ANGICAL             2 TO,2.0,2006-07-21,2006-07-29,,166.25,HIDRÁULICA,266
1685,TOUHPA0UG3,UG  166 MW PEIXE ANGICAL             3 TO,3.0,2006-09-03,2006-09-16,,166.25,HIDRÁULICA,266
1686,TOUHSA0UG1,UG  121 MW SAO SALVADOR              1 TO,1.0,2009-05-21,2009-08-06,,121.6,HIDRÁULICA,565
1687,TOUHSA0UG2,UG  121 MW SAO SALVADOR              2 TO,2.0,2009-10-26,2009-11-27,,121.6,HIDRÁULICA,565
1688,PRUHBI0UG1,UG  116 MW UH BAIXO IGUACU           1 PR,1.0,2019-01-16,2019-02-21,,116.73333,HIDRÁULICA,268
1689,PRUHBI0UG2,UG  116 MW UH BAIXO IGUACU           2 PR,2.0,2019-01-25,2019-02-08,,116.73333,HIDRÁULICA,268
1690,PRUHBI0UG3,UG  116 MW UH BAIXO IGUACU           3 PR,3.0,2019-03-14,2019-04-10,,116.73334,HIDRÁULICA,268
1691,PRFND-0UG1,UG 60P0 MW FUNDAO                    1 PR,1.0,2006-06-12,2006-06-23,,60.084,HIDRÁULICA,269
1692,PRFND-0UG2,UG 60P0 MW FUNDAO                    2 PR,2.0,2006-07-14,2006-08-04,,60.084,HIDRÁULICA,269
1693,PRGBM-0UG1,UG  419 MW BENTO MUNHOZ              1 PR,1.0,1980-04-01,1980-10-01,,419.0,HIDRÁULICA,270
1694,PRGBM-0UG2,UG  419 MW BENTO MUNHOZ              2 PR,2.0,1981-01-01,1981-01-16,,419.0,HIDRÁULICA,270
1695,PRGBM-0UG3,UG  419 MW BENTO MUNHOZ              3 PR,3.0,1981-03-01,1981-07-15,,419.0,HIDRÁULICA,270
1696,PRGBM-0UG4,UG  419 MW BENTO MUNHOZ              4 PR,4.0,1982-01-01,1982-10-08,,419.0,HIDRÁULICA,270
1697,PRUHMU0UG1,UG  117 MW UHE JAYME CANET           1 PR,1.0,2012-11-02,2012-11-23,,117.36,HIDRÁULICA,271
1698,PRUHMU0UG2,UG  117 MW UHE JAYME CANET           2 PR,2.0,2012-11-23,2012-12-14,,117.36,HIDRÁULICA,271
1699,PRUHMU0UG3,UG  117 MW UHE JAYME CANET           3 PR,3.0,2012-12-01,2012-12-22,,117.36,HIDRÁULICA,271
1700,PRUHMU0UG4,UG 5P52 MW UHE JAYME CANET           4 PR,4.0,2012-10-04,2013-01-04,,5.529,HIDRÁULICA,271
1701,PRUHMU0UG5,UG 5P52 MW UHE JAYME CANET           5 PR,5.0,2012-10-11,2013-01-31,,5.529,HIDRÁULICA,271
1702,PRSCX-0UG4,UG  310 MW G.JOSE RICHA              4 PR,4.0,1999-10-18,1999-10-18,,310.0,HIDRÁULICA,272
1703,PRSCX-0UG1,UG  310 MW G.JOSE RICHA              1 PR,1.0,1999-02-18,1999-02-18,,310.0,HIDRÁULICA,272
1704,PRSCX-0UG2,UG  310 MW G.JOSE RICHA              2 PR,2.0,1999-06-11,1999-06-11,,310.0,HIDRÁULICA,272
1705,PRSCX-0UG3,UG  310 MW G.JOSE RICHA              3 PR,3.0,1999-08-21,1999-08-21,,310.0,HIDRÁULICA,272
1706,PRSGD-0UG1,UG  315 MW NEY BRAGA                 1 PR,1.0,1992-03-01,1992-09-26,,315.0,HIDRÁULICA,273
1707,PRSGD-0UG2,UG  315 MW NEY BRAGA                 2 PR,2.0,1992-04-01,1992-12-18,,315.0,HIDRÁULICA,273
1708,PRSGD-0UG3,UG  315 MW NEY BRAGA                 3 PR,3.0,1993-01-01,1993-03-26,,315.0,HIDRÁULICA,273
